Date,Channel,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
12/10/2024,Referral,468,216,0.461538462,78.26282051,14.26709402,6677,14,0.02991453,1804.55
1/8/2025,Referral,468,226,0.482905983,98.23931624,16.56623932,7753,13,0.027777778,1172.25
12/14/2023,Unassigned,468,151,0.322649573,117.207265,12.85470085,6016,22,0.047008547,3365.34
5/29/2024,Unassigned,468,213,0.455128205,106.7371795,46.75854701,21883,1730,0.882478632,318635.82
2/18/2024,Email,467,283,0.605995717,112.1520343,9.107066381,4253,2,0.004282655,435.55
9/9/2022,Organic Social,467,299,0.640256959,73.86937901,7.608137045,3553,4,0.00856531,891.45
4/24/2023,Organic Social,467,285,0.610278373,60.4882227,7.173447537,3350,3,0.004282655,459.03
4/26/2023,Organic Social,467,261,0.55888651,52.14346895,6.631691649,3097,1,0.002141328,59.51
9/22/2024,Paid Shopping,467,402,0.860813704,49.6124197,13.93147752,6506,0,0,0
9/22/2023,Referral,467,294,0.629550321,109.0942184,13.31263383,6217,16,0.034261242,2883.45
10/27/2023,Referral,467,268,0.573875803,97.28051392,12.95717345,6051,16,0.034261242,2284.22
9/16/2024,Referral,467,386,0.826552463,79.61027837,21.5117773,10046,18,0.038543897,2793.47
12/12/2024,Referral,467,210,0.449678801,81.29978587,13.97002141,6524,17,0.03640257,2152.13
1/7/2025,Referral,467,221,0.473233405,65.05353319,13.04925054,6094,15,0.032119914,2349.45
5/3/2024,Unassigned,467,143,0.30620985,99.45396146,12.99571734,6069,13,0.027837259,1671.77
6/21/2024,Unassigned,467,230,0.492505353,86.43040685,14.73019272,6879,16,0.034261242,1644.01
3/5/2023,Referral,466,249,0.534334764,72.3111588,6.536480687,3046,6,0.012875536,569.87
8/7/2023,Referral,466,268,0.575107296,90.50214592,9.69527897,4518,10,0.021459227,2161.06
3/1/2023,Unassigned,466,175,0.375536481,96.35407725,6.905579399,3218,12,0.025751073,2011.35
5/17/2024,Cross-network,465,306,0.658064516,95.5655914,13.07741935,6081,0,0,0
5/15/2023,Organic Social,465,299,0.643010753,64.28602151,7.298924731,3394,0,0,0
8/9/2023,Organic Social,465,335,0.720430108,77.61505376,9.077419355,4221,2,0.004301075,177.05
10/30/2022,Referral,465,280,0.602150538,69.32688172,6.122580645,2847,12,0.025806452,1502.26
4/29/2024,Referral,465,239,0.513978495,68.09677419,11.42795699,5314,9,0.019354839,1604.4
10/2/2022,Unassigned,465,175,0.376344086,90.76344086,5.838709677,2715,5,0.010752688,748.94
3/25/2023,Unassigned,465,176,0.378494624,81.79569892,6.606451613,3072,13,0.027956989,1721.56
4/3/2023,Unassigned,465,196,0.421505376,104.1892473,8.191397849,3809,12,0.025806452,2037.92
7/1/2023,Unassigned,465,132,0.283870968,104.2043011,8.320430108,3869,20,0.043010753,3584.94
1/17/2024,Email,464,283,0.609913793,96.14439655,10.11422414,4693,1,0.002155172,148.49
11/11/2024,Email,464,183,0.394396552,75.11853448,9.318965517,4324,5,0.010775862,734.4
7/17/2023,Organic Social,464,297,0.640086207,53.7112069,8.163793103,3788,2,0.004310345,251.61
2/15/2023,Unassigned,464,174,0.375,76.21336207,6.715517241,3116,7,0.015086207,1459.11
3/2/2023,Unassigned,464,164,0.353448276,81.70474138,6.672413793,3096,13,0.028017241,2054.26
10/23/2024,Referral,463,193,0.416846652,57.74298056,11.37149028,5265,6,0.012958963,1111.43
1/24/2023,Unassigned,463,174,0.375809935,63.82721382,5.721382289,2649,8,0.017278618,1316.24
8/20/2023,Email,462,248,0.536796537,74.6038961,7.91991342,3659,4,0.008658009,749.27
4/1/2024,Email,462,210,0.454545455,68.12987013,7.891774892,3646,10,0.010822511,2206.33
4/30/2023,Organic Social,462,297,0.642857143,70.74458874,7.391774892,3415,3,0.006493506,159.59
5/7/2024,Referral,462,257,0.556277056,92.01082251,13.64502165,6304,8,0.017316017,1244.9
11/26/2024,Referral,462,217,0.46969697,71.46969697,13.6969697,6328,9,0.019480519,1364.73
3/9/2024,Unassigned,462,120,0.25974026,98.33333333,11.58874459,5354,14,0.03030303,1936.53
5/16/2024,Cross-network,461,306,0.663774403,108.7201735,13.88286334,6400,8,0.017353579,2765
8/16/2023,Email,461,259,0.561822126,92.42950108,9.130151844,4209,3,0.006507592,381.4
3/25/2024,Email,461,247,0.535791757,79.48590022,10.02169197,4620,10,0.010845987,651.31
5/25/2023,Organic Social,461,288,0.62472885,63.79392625,7.509761388,3462,1,0.002169197,57.69
6/2/2023,Organic Social,461,331,0.718004338,70.00650759,8.199566161,3780,3,0.006507592,708.28
1/9/2025,Referral,461,222,0.481561822,77.71583514,13.87201735,6395,15,0.032537961,2436.7
1/20/2024,Unassigned,461,122,0.264642082,126.1453362,13.95227766,6432,14,0.030368764,2582.55
2/25/2024,Unassigned,461,147,0.318872017,121.4316703,15.67462039,7226,9,0.019522777,1843.84
10/25/2022,Referral,460,291,0.632608696,73.49130435,7.02173913,3230,7,0.015217391,798.53
8/23/2024,Referral,460,366,0.795652174,74.59347826,17.99782609,8279,10,0.019565217,1617.08
3/21/2023,Unassigned,460,191,0.415217391,78.77391304,6.502173913,2991,11,0.023913043,1796.06
9/9/2022,Cross-network,459,274,0.596949891,96.48148148,8.193899782,3761,11,0.023965142,1601.12
7/28/2023,Organic Social,459,337,0.734204793,64.74509804,10.11764706,4644,3,0.006535948,438.71
11/19/2022,Referral,459,297,0.647058824,83.36601307,7.287581699,3345,6,0.013071895,769.58
8/3/2023,Referral,459,312,0.679738562,92.29411765,10.77777778,4947,19,0.037037037,2988.71
9/10/2024,Referral,459,365,0.795206972,78.51851852,20.5620915,9438,15,0.032679739,2069.95
5/3/2024,Email,458,196,0.427947598,63.37772926,6.683406114,3061,2,0.004366812,165.49
3/15/2024,Referral,458,262,0.572052402,90.16812227,13.37554585,6126,13,0.026200873,2164.1
11/18/2024,Referral,458,232,0.506550218,100.8275109,17.19650655,7876,15,0.032751092,1829.6
10/26/2023,Unassigned,458,161,0.351528384,95.98253275,11.60480349,5315,19,0.03930131,2651.99
6/22/2024,Unassigned,458,181,0.395196507,108.9978166,16.47379913,7545,19,0.037117904,2467.95
8/17/2024,Unassigned,458,190,0.414847162,99.47161572,20.52183406,9399,7,0.015283843,505
10/31/2022,Referral,457,270,0.590809628,67.595186,6.573304158,3004,9,0.019693654,1051.35
9/20/2023,Referral,457,228,0.498905908,78.77680525,8.894967177,4065,11,0.024070022,1295.11
1/13/2025,Referral,457,217,0.474835886,81.26695842,14.43544858,6597,12,0.026258206,1866.75
12/18/2023,Unassigned,457,136,0.297592998,124.0765864,13.32166302,6088,15,0.032822757,1919.71
2/10/2024,Unassigned,457,126,0.27571116,121.9474836,14.01969365,6407,19,0.041575492,2180.68
6/24/2023,Email,456,214,0.469298246,63.46929825,6.524122807,2975,4,0.00877193,597.74
4/1/2024,Referral,456,274,0.600877193,105.1381579,15.31140351,6982,28,0.030701754,4660.05
11/5/2024,Referral,456,202,0.442982456,55.39912281,12.59429825,5743,10,0.021929825,1003.79
4/29/2023,Unassigned,456,143,0.313596491,81.86622807,7.372807018,3362,14,0.030701754,2028.74
8/1/2023,Unassigned,456,172,0.377192982,114.1885965,10.62719298,4846,12,0.024122807,1309.66
10/2/2022,Referral,455,308,0.676923077,98.87692308,8.698901099,3958,14,0.030769231,1965.86
9/28/2024,Referral,455,384,0.843956044,85.22197802,18.49010989,8413,14,0.030769231,2065.1
12/5/2022,Unassigned,455,214,0.47032967,105.1032967,6.881318681,3131,9,0.01978022,1312.82
7/24/2023,Unassigned,455,161,0.353846154,105.6747253,9.883516484,4497,16,0.035164835,3114.4
8/8/2022,Email,454,224,0.49339207,71.95594714,6.654185022,3021,3,0.00660793,582.64
11/28/2024,Referral,454,196,0.431718062,67.68061674,13.46035242,6111,16,0.033039648,1797.19
2/6/2023,Unassigned,454,137,0.301762115,94.98678414,7.057268722,3204,12,0.026431718,2082.07
6/8/2023,Unassigned,454,155,0.341409692,77.21365639,6.792951542,3084,5,0.011013216,668.3
6/15/2023,Unassigned,454,176,0.387665198,104.1696035,8.572687225,3892,15,0.033039648,1955.84
12/26/2023,Unassigned,454,116,0.255506608,117.1894273,12.62334802,5731,16,0.035242291,3134.16
9/8/2023,Referral,453,173,0.381898455,37.69315673,6.227373068,2821,6,0.013245033,1154.45
12/3/2022,Unassigned,453,210,0.463576159,88.70860927,7.061810155,3199,15,0.033112583,2827.76
4/1/2023,Email,452,216,0.477876106,64.53097345,5.707964602,2580,0,0,0
10/26/2024,Email,452,106,0.234513274,35.98672566,6.340707965,2866,1,0.002212389,74.5
10/15/2022,Referral,452,276,0.610619469,77.55088496,7.938053097,3588,13,0.028761062,1844.78
4/3/2024,Referral,452,316,0.699115044,95.72123894,13.88495575,6276,18,0.019911504,2435.13
5/4/2023,Unassigned,452,155,0.342920354,81.96902655,7.78539823,3519,7,0.015486726,1183.77
10/20/2023,Unassigned,452,181,0.400442478,104.6349558,12.77433628,5774,17,0.037610619,2993.77
6/16/2024,Unassigned,452,198,0.438053097,120.4358407,17.24557522,7795,14,0.030973451,1542.18
9/29/2024,Paid Shopping,451,398,0.88248337,49.31485588,13.41685144,6051,0,0,0
11/16/2023,Referral,451,286,0.634146341,99.87361419,13.60088692,6134,10,0.022172949,1761.8
11/12/2024,Referral,451,205,0.454545455,69.31485588,14.0886918,6354,9,0.019955654,1535.1
10/23/2023,Unassigned,451,175,0.388026608,123.2638581,15.08203991,6802,11,0.022172949,1619.54
5/17/2023,Organic Social,450,284,0.631111111,66.17333333,7.895555556,3553,0,0,0
12/22/2022,Unassigned,450,197,0.437777778,83.95555556,6.715555556,3022,8,0.017777778,1493.11
5/13/2024,Cross-network,449,291,0.648106904,101.5812918,13.12694878,5894,4,0.008908686,913
9/10/2023,Paid Shopping,449,237,0.527839644,36.89755011,7.071269488,3175,1,0.002227171,41.37
10/12/2023,Paid Shopping,449,233,0.518930958,50.86414254,10.53452116,4730,0,0,0
1/1/2023,Referral,449,289,0.643652561,73.16481069,7.178173719,3223,10,0.022271715,1671.06
1/31/2023,Unassigned,449,138,0.307349666,99.43652561,7.140311804,3206,4,0.008908686,617.13
6/2/2023,Unassigned,449,157,0.349665924,86.62806236,7.008908686,3147,9,0.020044543,1644.27
4/22/2023,Organic Social,448,247,0.551339286,55.34375,6.203125,2779,0,0,0
5/19/2023,Organic Social,448,273,0.609375,63.12723214,7.611607143,3410,1,0.002232143,19.13
8/24/2023,Referral,448,209,0.466517857,85.625,10.20982143,4574,8,0.017857143,1552.42
8/8/2024,Referral,448,347,0.774553571,59.71205357,18.20535714,8156,18,0.040178571,2593.4
5/23/2023,Unassigned,448,143,0.319196429,118.7254464,7.736607143,3466,14,0.03125,2505.07
5/30/2023,Unassigned,448,133,0.296875,82.96205357,7.493303571,3357,15,0.033482143,2140.5
7/4/2023,Unassigned,448,161,0.359375,142.7433036,8.035714286,3600,10,0.022321429,1596.09
7/11/2023,Unassigned,448,140,0.3125,91.82366071,7.220982143,3235,7,0.015625,1010.84
6/18/2024,Unassigned,448,234,0.522321429,96.75223214,14.75446429,6610,9,0.020089286,1338.4
10/20/2022,Referral,447,287,0.642058166,87.02013423,7.926174497,3543,9,0.020134228,1107.48
11/10/2023,Referral,447,262,0.586129754,83.65548098,13.21252796,5906,10,0.022371365,1354.16
9/29/2024,Referral,447,363,0.812080537,76.77404922,18.7606264,8386,12,0.026845638,903.63
12/6/2022,Unassigned,447,186,0.416107383,68.04697987,5.986577181,2676,8,0.017897092,979.52
4/24/2023,Unassigned,447,160,0.357941834,97.83668904,8.252796421,3689,7,0.013422819,931.3
6/5/2023,Organic Social,446,304,0.68161435,58.867713,6.556053812,2924,0,0,0
9/6/2023,Referral,446,207,0.464125561,71.52466368,8.32735426,3714,12,0.02690583,1720.73
1/25/2024,SMS,446,133,0.298206278,38.26233184,7.013452915,3128,4,0.00896861,573.49
12/4/2022,Unassigned,446,200,0.448430493,110.4596413,7.298206278,3255,10,0.022421525,1677.8
6/19/2024,Unassigned,446,200,0.448430493,103.2421525,16.40358744,7316,11,0.024663677,1502.86
6/20/2023,Organic Social,445,305,0.685393258,72.06292135,8.096629213,3603,4,0.008988764,466.79
9/30/2024,Referral,445,343,0.770786517,74.38426966,19.48764045,8672,13,0.029213483,1382.58
11/4/2024,Referral,445,199,0.447191011,77.16179775,14.91235955,6636,14,0.029213483,1850.66
12/6/2024,Referral,445,206,0.462921348,66.45393258,13.12134831,5839,15,0.033707865,2830.25
1/14/2025,Referral,445,211,0.474157303,82.40674157,12.82696629,5708,16,0.031460674,1466.2
3/28/2023,Unassigned,445,152,0.341573034,85.2741573,7.02247191,3125,7,0.015730337,1445.55
12/16/2023,Unassigned,445,120,0.269662921,129.8808989,14.00449438,6232,11,0.024719101,2113.79
10/21/2024,Email,444,220,0.495495495,61.48873874,8.337837838,3702,2,0.004504505,284.5
10/16/2022,Referral,444,284,0.63963964,102.9797297,8,3552,13,0.029279279,1666.55
10/29/2023,Referral,444,247,0.556306306,95.8536036,12.12387387,5383,8,0.018018018,1177.3
11/14/2024,Referral,444,193,0.434684685,71.67342342,13.38063063,5941,9,0.02027027,2233
11/24/2024,Referral,444,195,0.439189189,99.55855856,15.15315315,6728,13,0.029279279,1599.78
1/17/2025,Referral,444,223,0.502252252,73.95945946,12.38288288,5498,16,0.036036036,1706.65
12/19/2022,Unassigned,444,175,0.394144144,206.1914414,7.184684685,3190,5,0.011261261,564.24
5/9/2023,Unassigned,444,172,0.387387387,98.33783784,8.162162162,3624,10,0.02027027,1779.14
6/9/2023,Unassigned,444,151,0.34009009,77.09009009,6.761261261,3002,8,0.018018018,1378.87
7/27/2023,Unassigned,444,148,0.333333333,98.27702703,9.542792793,4237,17,0.036036036,2735.01
11/2/2023,Unassigned,444,165,0.371621622,120.7927928,14.02477477,6227,18,0.040540541,2722.96
10/18/2023,Unassigned,443,174,0.392776524,114.6930023,13.46726862,5966,14,0.031602709,2299.33
5/11/2024,Cross-network,442,294,0.665158371,92.42307692,12.98642534,5740,3,0.00678733,508.75
1/13/2025,Email,442,156,0.352941176,55.00452489,8.509049774,3761,2,0.004524887,299.5
1/29/2024,Referral,442,313,0.708144796,102.5927602,12.92081448,5711,7,0.015837104,1022.21
10/11/2024,Referral,442,178,0.402714932,46.49321267,11.68552036,5165,12,0.027149321,1899.53
3/20/2023,Unassigned,442,163,0.368778281,80.44570136,6.837104072,3022,13,0.029411765,2062
2/24/2024,Unassigned,442,170,0.384615385,133.0542986,14.85972851,6568,18,0.040723982,3669.84
5/13/2024,Unassigned,442,151,0.341628959,111.5542986,14.22624434,6288,14,0.031674208,2678.32
6/13/2024,Unassigned,442,204,0.461538462,110.6289593,16.95701357,7495,13,0.029411765,2105.27
10/16/2023,Referral,440,232,0.527272727,71.25227273,10.53181818,4634,3,0.006818182,335.66
12/17/2024,Referral,440,212,0.481818182,64.56818182,11.64772727,5125,8,0.018181818,602.7
1/3/2023,Unassigned,440,200,0.454545455,92.74772727,6.586363636,2898,7,0.015909091,1064.52
9/1/2023,Unassigned,440,173,0.393181818,101.4704545,10.51363636,4626,16,0.036363636,2384.22
8/24/2024,Unassigned,440,191,0.434090909,102.6772727,20.81818182,9160,10,0.022727273,1437.23
7/29/2023,Organic Social,439,307,0.699316629,72.03872437,10.43280182,4580,0,0,0
10/19/2023,Referral,439,278,0.633257403,100.9202733,14.02961276,6159,16,0.029612756,1294.01
10/27/2024,Referral,439,213,0.485193622,88.1070615,16.16400911,7096,14,0.031890661,1390.38
12/18/2024,Referral,439,203,0.462414579,75.78587699,14.88610478,6535,15,0.034168565,1660.78
5/24/2023,Organic Social,438,273,0.623287671,63.0456621,7.767123288,3402,3,0.006849315,349.69
11/7/2023,Referral,438,269,0.614155251,94.23059361,14.77853881,6473,10,0.02283105,1825.39
8/13/2024,Referral,438,356,0.812785388,71.62557078,19.81506849,8679,11,0.025114155,3918.46
10/31/2024,Referral,438,186,0.424657534,65.043379,12.31050228,5392,14,0.03196347,2263.18
6/17/2023,Organic Social,437,261,0.597254005,73.56979405,7.677345538,3355,3,0.006864989,256.29
3/12/2023,Referral,437,262,0.599542334,76.48741419,7.57208238,3309,6,0.013729977,871.19
8/9/2023,Referral,437,232,0.530892449,77.67734554,8.704805492,3804,7,0.016018307,1019.01
10/20/2022,Unassigned,437,175,0.400457666,79.99771167,5.990846682,2618,11,0.025171625,972.44
2/14/2023,Unassigned,437,139,0.318077803,74.19450801,6.089244851,2661,9,0.020594966,1098.68
4/25/2023,Unassigned,437,166,0.3798627,102.5629291,7.979405034,3487,7,0.016018307,1091.1
6/16/2023,Unassigned,437,151,0.345537757,91.44393593,6.95194508,3038,11,0.025171625,1481.11
6/27/2023,Unassigned,437,150,0.343249428,90.2402746,7.501144165,3278,7,0.016018307,1298.69
8/5/2023,Unassigned,437,175,0.400457666,93.23340961,9.967963387,4356,13,0.029748284,1801.75
11/22/2023,Email,436,226,0.518348624,67.08486239,8.642201835,3768,5,0.009174312,814.84
7/30/2023,Organic Social,436,306,0.701834862,69.51834862,9.899082569,4316,1,0.002293578,71.85
12/18/2022,Referral,436,265,0.607798165,79.27981651,7.123853211,3106,7,0.016055046,992.87
10/4/2024,Referral,436,182,0.417431193,90.88761468,16.06422018,7004,13,0.029816514,2201.77
10/13/2024,Referral,436,204,0.467889908,78.74082569,14.6559633,6390,6,0.013761468,1123.8
12/15/2024,Referral,436,187,0.428899083,67.15825688,11.57568807,5047,10,0.02293578,1282.8
1/20/2025,Referral,436,222,0.509174312,61.4793578,12.96788991,5654,11,0.025229358,1134.38
9/4/2023,Referral,435,208,0.47816092,66.72183908,8.12183908,3533,8,0.018390805,1091.3
11/2/2023,Referral,435,249,0.572413793,88.84367816,13.02298851,5665,7,0.016091954,1417.76
5/4/2024,Referral,435,204,0.468965517,62.11954023,10.77471264,4687,5,0.011494253,325.05
10/21/2024,Referral,435,197,0.452873563,65.37241379,12.23908046,5324,7,0.016091954,1112.1
12/5/2024,Referral,435,187,0.429885057,51.31034483,10.40229885,4525,12,0.027586207,1559.2
12/16/2024,Referral,435,198,0.455172414,65.23678161,13.60689655,5919,14,0.032183908,2417.28
4/5/2024,Email,434,217,0.5,77.38940092,8.767281106,3805,2,0.002304147,314.96
5/27/2023,Organic Social,434,280,0.64516129,71.42396313,7.479262673,3246,1,0.002304147,37.08
9/25/2023,Referral,434,254,0.585253456,110.5921659,11.4124424,4953,12,0.02764977,2010.22
9/9/2024,Referral,434,348,0.801843318,75.67511521,20.11981567,8732,14,0.032258065,1914.41
9/18/2024,Referral,434,338,0.778801843,81.07373272,19.28341014,8369,17,0.039170507,2141.46
9/30/2023,Unassigned,434,252,0.580645161,96.73041475,13.70046083,5946,5,0.011520737,606.29
5/30/2024,Unassigned,434,190,0.437788018,128.4631336,37.52304147,16285,1130,0.622119816,254089.97
11/20/2023,Referral,433,245,0.565819861,76.95381062,12.3556582,5350,10,0.023094688,2120.69
10/24/2023,Unassigned,433,157,0.362586605,91.073903,11.46882217,4966,12,0.027713626,2164.64
1/14/2023,Referral,432,298,0.689814815,79.48148148,8.210648148,3547,11,0.025462963,1545.64
4/23/2024,Referral,432,271,0.627314815,106.4953704,16.36111111,7068,11,0.025462963,1329.66
4/26/2023,Unassigned,432,154,0.356481481,98.375,8.018518519,3464,17,0.039351852,3145.66
2/29/2024,Email,431,218,0.505800464,104.1090487,7.406032483,3192,3,0.006960557,315.24
5/3/2023,Organic Social,431,300,0.696055684,60.56148492,6.96287703,3001,0,0,0
6/16/2023,Organic Social,431,295,0.684454756,66.80046404,7.415313225,3196,2,0.004640371,263.75
11/23/2023,Organic Social,431,342,0.79350348,75.67517401,13.06728538,5632,5,0.011600928,804.51
9/20/2024,Referral,431,358,0.83062645,80.9187935,21.83526682,9411,10,0.023201856,1225.1
10/17/2024,Referral,431,190,0.440835267,62.5962877,11.77726218,5076,9,0.020881671,1163.05
9/27/2023,Unassigned,431,241,0.559164733,123.5962877,15.07656613,6498,14,0.032482599,1863.95
10/14/2023,Paid Shopping,430,226,0.525581395,38.9627907,8.913953488,3833,1,0.002325581,89.22
8/20/2023,Referral,430,206,0.479069767,87.2744186,11.41162791,4907,8,0.018604651,1143.32
11/11/2023,Referral,430,230,0.534883721,66.77906977,10.54883721,4536,6,0.013953488,974.55
1/27/2025,Email,429,221,0.515151515,91.89277389,9.244755245,3966,3,0.006993007,346.75
1/12/2025,Referral,429,194,0.452214452,55.36596737,10.21911422,4384,9,0.020979021,1262.04
1/29/2023,Unassigned,429,160,0.372960373,94.4965035,7.004662005,3005,4,0.009324009,816.15
5/15/2023,Unassigned,429,140,0.326340326,90.44988345,6.368298368,2732,5,0.009324009,500.92
10/1/2023,Unassigned,429,247,0.575757576,73.01165501,10.65501166,4571,8,0.016317016,1419.93
11/15/2024,Referral,428,212,0.495327103,102.3668224,16.82943925,7203,14,0.03271028,2096.35
12/27/2024,Referral,428,217,0.507009346,77.79906542,15.28037383,6540,14,0.03271028,2012.35
5/11/2023,Unassigned,428,134,0.313084112,97.86682243,7.829439252,3351,13,0.030373832,1753.64
12/19/2023,Unassigned,428,129,0.301401869,112.1004673,11.41588785,4886,13,0.030373832,1799.51
11/12/2022,Referral,427,258,0.604215457,77.08665105,7.203747073,3076,6,0.014051522,774.92
11/21/2023,Referral,427,227,0.531615925,78.53629977,12.07259953,5155,14,0.032786885,1830.72
6/6/2024,Unassigned,427,175,0.409836066,96.93911007,16.2412178,6935,14,0.032786885,2169.98
7/24/2023,Organic Social,426,279,0.654929577,66.42723005,9.556338028,4071,0,0,0
4/4/2024,Organic Social,426,316,0.741784038,41.18309859,8.786384977,3743,2,0.002347418,445.19
9/2/2023,Referral,426,193,0.453051643,68.41079812,9.4342723,4019,11,0.023474178,2090.51
10/26/2023,Referral,426,278,0.65258216,101.0962441,14.07042254,5994,6,0.014084507,742.02
12/6/2023,Referral,426,224,0.525821596,80.12910798,12.95305164,5518,8,0.018779343,799.78
3/13/2024,Referral,426,265,0.622065728,135.4413146,16.23943662,6918,15,0.035211268,2308.59
11/6/2024,Referral,426,169,0.396713615,57.58450704,11.73474178,4999,9,0.021126761,1061.15
10/17/2022,Unassigned,426,212,0.497652582,89.65258216,6.422535211,2736,12,0.028169014,609.64
6/15/2024,Unassigned,426,178,0.417840376,174.9835681,22.05633803,9396,13,0.030516432,1693.49
8/8/2023,Organic Social,425,299,0.703529412,65.87764706,9.188235294,3905,2,0.004705882,337.04
8/10/2023,Organic Social,425,305,0.717647059,68,8.931764706,3796,6,0.014117647,1051.42
2/4/2023,Referral,425,267,0.628235294,63.91764706,6.465882353,2748,4,0.009411765,660.88
3/4/2023,Referral,425,232,0.545882353,78.91529412,6.491764706,2759,5,0.011764706,878.59
3/18/2023,Referral,425,261,0.614117647,85.91058824,8.023529412,3410,12,0.028235294,2137.23
8/19/2023,Referral,425,202,0.475294118,67.87058824,8.607058824,3658,10,0.021176471,2330.36
8/7/2024,Referral,425,334,0.785882353,68.69411765,19.18588235,8154,10,0.023529412,1435.95
5/2/2023,Unassigned,425,144,0.338823529,95.99294118,7.501176471,3188,9,0.021176471,1056.49
10/16/2023,Unassigned,425,142,0.334117647,115.4611765,12.87294118,5471,14,0.032941176,2016.14
3/2/2024,Unassigned,425,117,0.275294118,99.32470588,11.84470588,5034,9,0.018823529,1543.58
9/7/2024,Unassigned,425,192,0.451764706,106.6564706,21.24705882,9030,10,0.023529412,1615.5
8/1/2023,Organic Social,424,314,0.740566038,77.80896226,11.27122642,4779,5,0.011792453,724.66
8/2/2023,Organic Social,424,314,0.740566038,68.3490566,10.40801887,4413,2,0.004716981,957.29
10/15/2023,Paid Shopping,424,218,0.514150943,37.56603774,8.396226415,3560,0,0,0
9/7/2023,Referral,424,203,0.478773585,75.55896226,8.693396226,3686,7,0.016509434,1364.23
10/17/2023,Referral,424,251,0.591981132,93.75471698,14,5936,8,0.018867925,1366.6
3/14/2024,Referral,424,289,0.681603774,102.6014151,14.66509434,6218,18,0.04245283,3124.6
7/5/2024,Referral,424,356,0.839622642,113.0801887,14.8490566,6296,7,0.016509434,725.49
8/12/2024,Referral,424,349,0.823113208,83.75471698,20.66745283,8763,7,0.016509434,5876.2
9/19/2024,Referral,424,349,0.823113208,95.88915094,22.87735849,9700,12,0.028301887,1459.7
12/19/2024,Referral,424,171,0.403301887,55.33726415,12.13207547,5144,11,0.025943396,1469.97
5/31/2023,Unassigned,424,127,0.299528302,87.41037736,7.610849057,3227,10,0.023584906,2451.66
8/27/2024,Referral,423,343,0.810874704,75.92907801,20.62647754,8725,8,0.01891253,1636.7
1/16/2025,Referral,423,201,0.475177305,87.01891253,15.87470449,6715,19,0.044917258,2548.85
3/4/2023,Unassigned,423,134,0.31678487,101.8321513,7.286052009,3082,15,0.035460993,2514.62
7/17/2023,Unassigned,423,173,0.408983452,106.0496454,10.73758865,4542,14,0.033096927,2149.19
8/7/2023,Unassigned,423,162,0.382978723,133.820331,12.00236407,5077,12,0.028368794,2224.57
8/28/2023,Email,422,227,0.537914692,71.88862559,7.575829384,3197,6,0.014218009,820.9
12/24/2022,Referral,422,257,0.609004739,84.37914692,7.627962085,3219,6,0.014218009,1077.08
4/4/2023,Referral,422,236,0.559241706,94.91469194,8.111374408,3423,6,0.014218009,660.74
3/19/2024,Referral,422,254,0.601895735,82.88388626,13.0521327,5508,28,0.033175355,1960.64
4/10/2024,Referral,422,274,0.6492891,109.549763,15.13033175,6385,22,0.026066351,4601.55
1/16/2023,Unassigned,422,166,0.393364929,93.78436019,6.779620853,2861,7,0.016587678,2024.04
3/31/2023,Unassigned,422,129,0.305687204,99.53080569,7.232227488,3052,9,0.021327014,1570.22
11/6/2022,Referral,421,266,0.631828979,83.19714964,7.950118765,3347,9,0.021377672,1220.44
12/31/2022,Referral,421,241,0.572446556,88.55106888,8.477434679,3569,12,0.028503563,2184.98
3/26/2024,Referral,421,270,0.641330166,89.77672209,13.45605701,5665,20,0.023752969,2386.74
4/11/2024,Referral,421,273,0.648456057,117.2494062,15.65320665,6590,22,0.026128266,2770.69
11/16/2024,Referral,421,184,0.437054632,64.4584323,12.55819477,5287,13,0.03087886,1955.6
11/19/2022,Unassigned,421,198,0.470308789,96.8432304,6.921615202,2914,8,0.019002375,1035.1
6/19/2023,Unassigned,421,139,0.330166271,99.34916865,7.180522565,3023,9,0.019002375,1126.75
8/11/2023,Email,420,234,0.557142857,81.58571429,10.36190476,4352,4,0.00952381,1160.67
8/12/2023,Referral,420,181,0.430952381,53.47619048,7.616666667,3199,5,0.011904762,636.2
7/1/2024,Email,419,337,0.804295943,67.49403341,10.9928401,4606,2,0.00477327,405.2
5/27/2023,Referral,419,307,0.732696897,127.1575179,9.754176611,4087,3,0.007159905,571.71
11/14/2023,Referral,419,278,0.663484487,89.91885442,13.24343675,5549,7,0.016706444,940.47
5/3/2023,Unassigned,419,157,0.374701671,103.1073986,8.190930788,3432,13,0.031026253,2408.55
6/7/2023,Unassigned,419,157,0.374701671,83.71121718,6.775656325,2839,5,0.011933174,395.85
5/16/2023,Email,418,202,0.483253589,64.29904306,6.354066986,2656,8,0.019138756,1657.13
10/24/2023,Email,418,216,0.516746411,72.6507177,9.447368421,3949,7,0.016746411,998.19
8/5/2024,Referral,418,339,0.811004785,80.19856459,17.67942584,7390,9,0.0215311,635.15
12/7/2024,Referral,418,179,0.428229665,52.22248804,12.10047847,5058,17,0.038277512,2557.73
7/20/2023,Unassigned,418,163,0.389952153,108.9186603,10.20574163,4266,16,0.038277512,2683.95
10/22/2023,Unassigned,418,156,0.373205742,111.9425837,12.8492823,5371,17,0.040669856,2840.75
5/22/2023,Unassigned,417,119,0.285371703,71.59952038,5.625899281,2346,3,0.007194245,359.39
